1638288671.6648083,0.02112722396850586
1638288671.686193,0.016812562942504883
1638288671.7032018,0.019864320755004883
1638288671.7232542,0.019622325897216797
1638288671.743034,0.019932270050048828
1638288671.7631197,0.019860506057739258
1638288671.783138,0.0198361873626709
1638288671.803128,0.019887924194335938
1638288671.8231695,0.023627281188964844
1638288671.84695,0.019669294357299805
1638288671.8667734,0.01939082145690918
1638288671.8863173,0.0196533203125
1638288671.906136,0.019652366638183594
1638288671.9259439,0.019399642944335938
1638288671.9454985,0.019153118133544922
1638288671.9648063,0.019162893295288086
1638288671.984121,0.01916193962097168
1638288672.0034366,0.019193649291992188
1638288672.0227818,0.019303321838378906
1638288672.042237,0.01672220230102539
1638288672.05912,0.01949787139892578
1638288672.0787725,0.016762256622314453
1638288672.0956907,0.019540786743164062
1638288672.1153855,0.016714811325073242
1638288672.132256,0.019535064697265625
1638288672.1519465,0.01673293113708496
1638288672.1688344,0.016793489456176758
1638288672.1857836,0.019548654556274414
1638288672.2054877,0.01676011085510254
1638288672.2224054,0.019802570343017578
1638288672.242367,0.01962876319885254
1638288672.2621598,0.01964569091796875
1638288672.2819657,0.019751310348510742
1638288672.3018684,0.019394874572753906
1638288672.3214195,0.0201113224029541
1638288672.3416853,0.019611358642578125
1638288672.3614507,0.019410371780395508
1638288672.381017,0.0195772647857666
1638288672.4007483,0.01940464973449707
1638288672.4203095,0.019669055938720703
1638288672.4401312,0.019431114196777344
1638288672.459722,0.019693613052368164
1638288672.479573,0.019472122192382812
1638288672.4992,0.01972818374633789
1638288672.5190837,0.019409894943237305
1638288672.53865,0.019873857498168945
1638288672.5586762,0.01946735382080078
1638288672.5782993,0.01975393295288086
1638288672.5982168,0.019675731658935547
1638288672.6180437,0.019538402557373047
1638288672.6377404,0.01967167854309082
1638288672.6575656,0.01972651481628418
1638288672.677443,0.019484758377075195
1638288672.6970844,0.01967644691467285
1638288672.7169132,0.019537687301635742
1638288672.7366068,0.019729137420654297
1638288672.756491,0.01949310302734375
1638288672.7761414,0.01974773406982422
1638288672.796044,0.019448280334472656
1638288672.8156486,0.019750595092773438
1638288672.8355541,0.019498586654663086
1638288672.855209,0.019748449325561523
1638288672.8751116,0.019385337829589844
1638288672.8946548,0.01974034309387207
1638288672.9145494,0.01967024803161621
1638288672.9343715,0.019609451293945312
1638288672.9541483,0.01969122886657715
1638288672.9739912,0.01949596405029297
1638288672.9936447,0.019661426544189453
1638288673.0134578,0.019452571868896484
1638288673.0330658,0.019707918167114258
1638288673.052928,0.019584178924560547
1638288673.0726657,0.019732236862182617
1638288673.0925496,0.019474506378173828
1638288673.112184,0.01967906951904297
1638288673.1320145,0.019477128982543945
1638288673.151645,0.019881248474121094
1638288673.171682,0.019541263580322266
1638288673.1913846,0.019730091094970703
1638288673.2112699,0.019526243209838867
1638288673.2309532,0.019765138626098633
1638288673.2508683,0.019420623779296875
1638288673.2704465,0.019690752029418945
1638288673.2902904,0.01980137825012207
1638288673.310243,0.01967930793762207
1638288673.3300889,0.020311355590820312
1638288673.350558,0.019428253173828125
1638288673.370155,0.019820213317871094
1638288673.3901412,0.01968216896057129
1638288673.4099755,0.01944756507873535
1638288673.4295778,0.019615888595581055
1638288673.4493494,0.019505023956298828
1638288673.46901,0.01962590217590332
1638288673.4887893,0.019501447677612305
1638288673.5084472,0.019675254821777344
1638288673.528271,0.019220829010009766
1638288673.5476465,0.024548768997192383
1638288673.5723486,0.017134428024291992
1638288673.5896366,0.017239809036254883
1638288673.607032,0.017198801040649414
1638288673.6243892,0.01671767234802246
1638288673.641264,0.01969313621520996
1638288673.6611109,0.019397497177124023
1638288673.6806629,0.01974940299987793
1638288673.7005675,0.019556522369384766
1638288673.7202854,0.019685745239257812
1638288673.740127,0.01975083351135254
1638288673.760042,0.01987910270690918
1638288673.780077,0.01970386505126953
1638288673.799936,0.019491195678710938
1638288673.8195868,0.01982736587524414
1638288673.8395667,0.019463777542114258
1638288673.8591897,0.019809722900390625
1638288673.879154,0.019488811492919922
1638288673.8987997,0.019732236862182617
1638288673.9186876,0.019707918167114258
1638288673.938551,0.01986217498779297
1638288673.9585688,0.019769668579101562
1638288673.9784937,0.019775867462158203
1638288673.9984243,0.019551753997802734
1638288674.0181446,0.019762039184570312
1638288674.0380623,0.019712448120117188
1638288674.0579298,0.01957869529724121
1638288674.077663,0.019925594329833984
1638288674.0977433,0.0197446346282959
1638288674.1176436,0.019696712493896484
1638288674.1374974,0.019594192504882812
1638288674.157245,0.01939845085144043
1638288674.176799,0.020093917846679688
1638288674.1970465,0.019600868225097656
